QID-DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
01-3127,35.85450209074452,2.887671706469237,15.734193408567066,0.0,0.0,0
01-2632,35.23039544751402,2.8783128699389056,15.459657339970448,0.0,0.0,0
01-2622,34.85620304199665,0.0,0.0,0.0,0.0,0
01-1393,34.73320532609808,3.264715949003367,14.217922941764732,0.0,0.0,0
01-1698,34.427213584994135,2.6229650117648093,17.277490105546754,0.0,0.0,0
01-2358,34.2089156455476,0.0,13.234242408105581,0.0,0.0,1
01-1542,33.56795786605235,2.6939283116149744,13.321177209756533,0.0,0.0,0
01-2947,33.56667456920134,2.955798483757942,16.589579052683952,0.0,0.0,0
01-1750,32.819623994147335,2.3478474199962096,13.979763986434978,0.0,0.0,0
01-2092,32.74233630711503,0.0,0.0,0.0,0.0,0
01-1315,32.584767890756666,2.5733978695585047,13.389391712181807,0.0,0.0,0
01-2501,32.56636194038272,3.0073678611325008,15.187548369909731,0.0,0.0,0
01-2470,32.52801124548373,0.0,0.0,0.0,0.0,0
01-2439,32.461418790973624,2.512750092221916,14.729776512525596,0.0,0.0,0
01-2500,32.09646183602982,2.5194075438244083,15.33370390582235,0.0,0.0,0
01-585,32.07466983669443,2.3167676721190364,13.470190943324713,0.0,0.0,0
01-1071,31.652343073273805,2.825578494960973,15.170958345410622,0.0,0.0,0
01-2317,31.520151198497427,0.0,13.527811488418095,0.0,0.0,0
01-2920,31.059644040507163,0.0,14.745401323363076,0.0,0.0,0
01-1544,30.447051430892355,2.7361628346920552,13.780110341667385,0.0,0.0,0
01-2151,30.4402967010921,2.686927483572238,17.398667276677756,0.0,0.0,0
01-2878,30.41130742489063,0.0,0.0,0.0,0.0,0
01-2893,29.965230938693857,0.0,0.0,0.0,0.0,0
01-2375,29.893239700102693,0.0,0.0,0.0,0.0,0
01-1956,29.6689699005697,0.0,0.0,0.0,0.0,0
01-1805,29.359140222579224,0.0,13.849082993648118,0.0,0.0,0
01-1170,29.206416477228494,0.0,0.0,0.0,0.0,0
01-3068,29.136105352299566,2.6533675492849347,13.236938490612138,0.0,0.0,0
01-2560,29.087577421113973,2.746970181768967,0.0,0.0,0.0,0
01-637,29.023057496265565,2.7226771840805153,13.183609074750589,0.0,0.0,0
01-2841,28.962575621011062,2.6549221902021496,11.757513078868914,0.0,0.0,0
01-2035,28.826061786766573,0.0,0.0,0.0,0.0,0
01-971,28.767199372484743,2.5112014990649474,14.308430197953506,0.0,0.0,0
01-1647,28.67344048913189,0.0,13.904700422102623,0.0,0.0,0
01-2950,28.673049602422807,2.919222582811713,15.623703414642975,0.0,0.0,0
01-2955,28.65095717875736,0.0,0.0,0.0,0.0,0
01-1747,28.56579611326967,0.0,12.809159468352414,0.0,0.0,0
01-2398,28.505081925815357,2.636292043135726,12.251100814204129,0.0,0.0,0
01-1108,28.38944154440996,0.0,0.0,0.0,0.0,0
01-2002,28.335637014031942,0.0,0.0,0.0,0.0,0
01-972,28.18901238948409,2.3926758621072253,0.0,0.0,0.0,0
01-1236,28.14966934469764,0.0,12.664138997226368,0.0,0.0,0
01-1506,28.091194676136247,2.8533882796650833,15.516723130399821,0.0,0.0,0
01-1829,27.68091283861949,0.0,0.0,0.0,0.0,0
01-3025,27.140688804797385,0.0,13.383198108323908,0.0,0.0,0
01-1412,26.93275442545076,0.0,0.0,0.0,0.0,0
01-2868,26.839481118133282,0.0,0.0,0.0,0.0,0
01-1571,26.685131575320028,2.5338694411875506,0.0,0.0,0.0,0
01-2522,26.65444047571785,0.0,13.661859518050907,0.0,0.0,0
01-1173,26.645667920343442,2.8792169913906998,11.851579140210912,0.0,0.0,0
01-1464,26.468200947806114,2.782110311568499,15.044199126894668,0.0,0.0,0
01-3023,26.391097907917363,2.612449970573044,13.006672518040022,0.0,0.0,0
01-1626,26.349675610947966,2.8196486145565878,0.0,0.0,0.0,0
01-1179,26.183991408115002,2.4976700482008614,12.206463282984718,0.0,0.0,0
01-2153,26.137568369478842,2.589446425509479,0.0,0.0,0.0,0
01-2838,25.883785897848476,2.3983806003399772,11.866562644880473,0.0,0.0,0
01-1226,25.699849971059017,3.208190420203005,14.090524468301552,0.0,0.0,0
01-1440,0.0,2.7654709349293745,13.834018533616579,0.0,0.0,0
01-1225,0.0,2.7417507033081137,13.845999801470995,0.0,0.0,0
01-1304,0.0,2.6613650565709914,0.0,0.0,0.0,0
01-2126,0.0,2.6499888606408226,0.0,0.0,0.0,0
01-202,0.0,2.5822755796607733,0.0,0.0,0.0,0
01-2288,0.0,2.567875374277092,0.0,0.0,0.0,0
01-2764,0.0,2.561192132982787,13.545471616311591,0.0,0.0,0
01-1959,0.0,2.5182563944438106,0.0,0.0,0.0,0
01-1902,0.0,2.502399593665928,0.0,0.0,0.0,0
01-2365,0.0,2.494824183669413,11.933570514405403,0.0,0.0,0
01-1247,0.0,2.49019100338951,0.0,0.0,0.0,0
01-1589,0.0,2.479570334464915,0.0,0.0,0.0,0
01-1487,0.0,2.476325661222593,13.63311904446419,0.0,0.0,0
01-1744,0.0,2.4565760242492374,0.0,0.0,0.0,0
01-2946,0.0,2.4544303044296822,13.444808485976523,0.0,0.0,0
01-2917,0.0,2.4243059840855365,11.882857959347483,0.0,0.0,0
01-284,0.0,2.422669617686668,0.0,0.0,0.0,0
01-2767,0.0,2.4073860504347593,0.0,0.0,0.0,0
01-2681,0.0,2.3846223994785856,0.0,0.0,0.0,0
01-1195,0.0,2.3445065803954406,0.0,0.0,0.0,0
01-1685,0.0,2.3354500890825527,13.236252192497467,0.0,0.0,0
01-2747,0.0,2.3330812924204447,0.0,0.0,0.0,0
01-698,0.0,2.318372404613172,13.804661251117718,0.0,0.0,0
01-3082,0.0,2.3175797172985657,0.0,0.0,0.0,0
01-1391,0.0,2.3121815267610093,14.365747111759848,0.0,0.0,0
01-1937,0.0,2.310743781456825,0.0,0.0,0.0,0
01-3174,0.0,0.0,13.99650203174717,0.0,0.0,0
01-1462,0.0,0.0,13.346563772506986,0.0,0.0,0
01-1168,0.0,0.0,12.944426047746832,0.0,0.0,0
01-1960,0.0,0.0,12.888345608459627,0.0,0.0,0
01-1753,0.0,0.0,12.60799302367128,0.0,0.0,0
01-2036,0.0,0.0,12.505459022271724,0.0,0.0,0
01-3069,0.0,0.0,12.465924815243648,0.0,0.0,0
01-2080,0.0,0.0,12.39061603688872,0.0,0.0,0
01-1854,0.0,0.0,12.350908375496832,0.0,0.0,0
01-1163,0.0,0.0,12.230612730589263,0.0,0.0,0
01-414,0.0,0.0,12.148136007191443,0.0,0.0,0
01-2621,0.0,0.0,11.910750027619844,0.0,0.0,0
01-2624,0.0,0.0,11.795401334375581,0.0,0.0,0
01-1046,0.0,0.0,11.781869849587736,0.0,0.0,0
01-2597,0.0,0.0,11.773022355306434,0.0,0.0,0
02-3059,39.21058434722689,1.694554553491292,7.711197313475161,0.0,0.0,0
02-1727,27.806061382415095,0.0,0.0,0.0,0.0,0
02-2002,24.87433394291827,1.3292325940829406,7.492994844992518,0.0,0.0,0
02-2905,24.514048547167473,1.64514823991648,7.90446995726413,0.0,0.0,0
02-2194,24.35245169609729,1.443464543377034,9.279536446902824,0.0,0.0,0
02-2916,22.797189558120184,1.3634582648971787,6.425923259798048,0.0,0.0,0
02-2534,22.754743862086773,1.5557643976306412,9.687143479137447,0.0,0.0,0
02-1665,22.678070675624987,0.0,0.0,0.0,0.0,0
02-1519,22.51666497071188,1.304373227714834,10.815176566624956,0.0,0.0,0
02-1379,21.766254274670935,1.5381550332324325,8.88189662391004,0.0,0.0,0
02-1931,21.626986681792058,1.9219568589941334,8.1464043239473,0.0,0.0,0
02-2219,21.220543292464065,1.3551409397478031,6.663996208726942,0.0,0.0,0
02-1264,20.502134254492844,1.2626744665890568,8.998602640929683,0.0,0.0,0
02-2233,20.48698357411875,0.0,0.0,0.0,0.0,0
02-2177,20.366355540459097,1.6217516792623572,9.65872225251579,0.0,0.0,0
02-1315,20.300271114649682,1.5457077752310187,8.506824343421544,0.0,0.0,0
02-2786,20.163133845795098,1.5086965342875145,9.572229771311584,0.0,0.0,0
02-1470,20.079213902511512,0.0,0.0,0.0,0.0,0
02-1974,19.777851165447462,0.0,0.0,0.0,0.0,0
02-670,19.642984168837234,1.3677871907329215,6.468168854954306,0.0,0.0,0
02-531,19.06589232390481,1.2972088951772658,7.145649046465798,0.0,0.0,0
02-1588,18.47537176182203,1.505131316461411,7.86712885000698,0.0,0.0,0
02-1764,18.229736643666207,1.7344543568743047,8.023614434976217,0.0,0.0,0
02-2572,18.075609968116485,1.512287831739636,8.389214663843802,0.0,0.0,0
02-2215,17.72436363204015,1.379581454600426,8.416346033528965,0.0,0.0,0
02-2342,17.66916657878849,1.373810459988894,8.082442534763656,0.0,0.0,0
02-3028,17.514144917523925,0.0,0.0,0.0,0.0,0
02-2845,17.360931099944924,0.0,0.0,0.0,0.0,0
02-3138,17.040424684742216,1.305010134366048,0.0,0.0,0.0,0
02-1856,16.800169888910133,0.0,0.0,0.0,0.0,0
02-1877,16.78647935545024,1.5946947155666293,7.9997266372509,0.0,0.0,0
02-616,16.739368250865528,0.0,6.821167393496059,0.0,0.0,0
02-1488,16.64122805223603,1.261191483320987,0.0,0.0,0.0,0
02-2931,16.64088630973533,0.0,0.0,0.0,0.0,0
02-3057,16.61086214640468,0.0,6.434796343957656,0.0,0.0,0
02-2897,16.512877654618915,1.3492871156211,6.38253221113729,0.0,0.0,0
02-1046,16.423986575853803,1.4674827009947633,9.887029713124537,0.0,0.0,0
02-2939,16.36804572998389,1.5918717013604389,7.325290894320797,0.0,0.0,0
02-2439,16.25838047201889,1.7150575233287748,9.431567232573286,0.0,0.0,0
02-1272,16.19775156173995,1.3933192026130516,7.527598322239079,0.0,0.0,0
02-1977,16.17681427145825,1.782969978379995,9.79078578518278,0.0,0.0,0
02-1705,16.068507568314082,0.0,6.8605719258850195,0.0,0.0,0
02-1824,15.902864873855567,0.0,0.0,0.0,0.0,0
02-3129,14.971977617117886,1.8728680479325792,9.802851082898043,0.0,0.0,0
02-2289,14.853082153321346,0.0,0.0,0.0,0.0,0
02-3072,14.719313206568255,1.3404552678072386,7.123763093267786,0.0,0.0,0
02-282,14.70672553668896,1.2905684669593804,9.126479840482371,0.0,0.0,0
02-1307,14.66355099211724,1.2561131354934683,0.0,0.0,0.0,0
02-3034,14.65744895797986,1.2425712637772572,0.0,0.0,0.0,0
02-1062,14.642266005064187,1.5647645241969377,7.20962637196123,0.0,0.0,0
02-1846,14.599820309030775,1.3101286542309298,7.115369405431235,0.0,0.0,0
02-1886,14.517583931360043,1.4539949410877113,6.544795553404631,0.0,0.0,0
02-1674,14.291019668987849,1.5474534202630592,9.27937091867419,0.0,0.0,0
02-2253,14.283805184707624,0.0,0.0,0.0,0.0,0
02-3202,14.058030892139534,1.5343556637903724,8.484480119274686,0.0,0.0,0
02-1527,13.997401981860595,0.0,6.606626437814543,0.0,0.0,0
02-2852,13.997401981860595,1.488743170674793,8.029417683487381,0.0,0.0,0
02-1154,13.794180287196596,1.4026991178471588,7.8163341244193445,0.0,0.0,0
02-2451,13.57726805907271,1.3324322050159236,6.893209951293308,0.0,0.0,0
02-2217,13.551929031975165,0.0,0.0,0.0,0.0,0
02-2317,13.473389411015312,0.0,6.290176430675168,0.0,0.0,0
02-1408,13.458714337776875,0.0,0.0,0.0,0.0,0
02-2998,13.41832622239861,0.0,0.0,0.0,0.0,0
02-2971,13.403143269482936,1.410935907173548,6.801552838630714,0.0,0.0,0
02-2692,13.339786601438753,0.0,0.0,0.0,0.0,0
02-1012,13.324603648523082,0.0,0.0,0.0,0.0,0
02-1591,13.265739661264544,0.0,0.0,0.0,0.0,0
02-1725,13.136564906774758,0.0,0.0,0.0,0.0,0
02-3078,13.102282438202039,0.0,8.315240233290009,0.0,0.0,1
02-1623,13.040564329518553,0.0,6.449572865684011,0.0,0.0,0
02-1530,13.002454217520963,0.0,6.425332818963596,0.0,0.0,0
02-2771,12.919994421151575,1.3854257421167573,7.34130803060164,0.0,0.0,0
02-2354,12.919652678650872,1.3719228332104716,0.0,0.0,0.0,0
02-1652,12.771628037238532,1.3259840551117914,7.085444186020288,0.0,0.0,0
02-3144,12.679739625319488,1.7224563823568488,11.184997055469678,0.0,0.0,0
02-2828,12.653074315942696,0.0,0.0,0.0,0.0,0
02-1397,12.63412094019056,0.0,7.526777772010625,0.0,0.0,0
02-1976,12.626034991523618,0.0,0.0,0.0,0.0,0
02-2368,12.589343632856231,0.0,6.8847691467080105,0.0,0.0,0
02-1890,12.560844161522951,1.2406579286750632,0.0,0.0,0.0,0
02-2993,12.520456046144684,1.267510049387156,0.0,0.0,0.0,0
02-1542,12.464527694517136,1.362361240799709,7.334102476470675,0.0,0.0,0
02-2421,12.409464505900434,0.0,0.0,0.0,0.0,0
02-2486,12.330924884940579,1.4935452725869756,7.168319233263572,0.0,0.0,0
02-1671,12.184258798349068,0.0,0.0,0.0,0.0,0
02-1651,12.169209710068348,1.2413899816825573,6.591344555992542,0.0,0.0,0
02-1350,12.154400772194958,0.0,0.0,0.0,0.0,0
02-1924,12.114012656816692,1.4840987227579134,6.653394808022511,0.0,0.0,0
02-1625,12.087942331343253,0.0,6.523398244826183,0.0,0.0,0
02-2035,12.043067489450003,0.0,0.0,0.0,0.0,0
02-2344,12.043067489450003,0.0,0.0,0.0,0.0,0
02-1650,12.023958406854138,0.0,0.0,0.0,0.0,0
02-1166,12.02212424489765,1.3351313035625414,6.922234085832001,0.0,0.0,0
02-1847,11.958425834352767,0.0,0.0,0.0,0.0,0
02-3160,11.953997779265993,0.0,0.0,0.0,0.0,0
02-2657,11.924139753111884,1.5124566188897846,0.0,0.0,0.0,0
02-2645,11.884720636679258,0.0,0.0,0.0,0.0,0
02-2033,11.847092551607812,0.0,0.0,0.0,0.0,0
02-144,11.834085503149328,1.3778458584001203,0.0,0.0,0.0,0
02-1564,11.750776084601998,1.494162832000948,6.651361957185683,0.0,0.0,0
02-2900,0.0,1.5731115718701174,7.225797131186289,0.0,0.0,0
02-2523,0.0,1.5510720024859315,0.0,0.0,0.0,0
02-1569,0.0,1.5214934131463074,6.6063758304163755,0.0,0.0,0
02-2519,0.0,1.4958435271447361,6.989600035736055,0.0,0.0,0
02-2392,0.0,1.454583590451322,6.28434372257968,0.0,0.0,0
02-3171,0.0,1.4463913139744629,8.90128766093497,0.0,0.0,0
02-1413,0.0,1.4446043475077812,6.134449079621479,0.0,0.0,0
02-1553,0.0,1.4439673940002096,8.578538501875014,0.0,0.0,0
02-1122,0.0,1.4195266352135798,0.0,0.0,0.0,0
02-1464,0.0,1.4161009449336932,7.269210918243214,0.0,0.0,0
02-2801,0.0,1.3975683455215604,0.0,0.0,0.0,0
02-2741,0.0,1.3937198138418159,0.0,0.0,0.0,0
02-1593,0.0,1.378913759526632,8.815118510462117,0.0,0.0,0
02-3201,0.0,1.372628170538512,6.601123333897264,0.0,0.0,0
02-1888,0.0,1.3667402562749564,0.0,0.0,0.0,0
02-1427,0.0,1.3631273917757507,6.430019621033082,0.0,0.0,0
02-3158,0.0,1.3630700578989305,0.0,0.0,0.0,0
02-248,0.0,1.3598776827722558,0.0,0.0,0.0,0
02-2449,0.0,1.3382395558087192,0.0,0.0,0.0,0
02-1713,0.0,1.3376643626273532,0.0,0.0,0.0,0
02-1868,0.0,1.337422725507597,0.0,0.0,0.0,0
02-1334,0.0,1.3320164005025346,7.770456185041993,0.0,0.0,0
02-1486,0.0,1.3279429809850498,7.258175083123138,0.0,0.0,0
02-1975,0.0,1.3266791276606373,8.290234577579287,0.0,0.0,0
02-2052,0.0,1.3256664026448757,0.0,0.0,0.0,0
02-2924,0.0,1.3155190382941895,0.0,0.0,0.0,0
02-2913,0.0,1.3131395469774436,0.0,0.0,0.0,0
02-2906,0.0,1.311471810600754,0.0,0.0,0.0,0
02-1870,0.0,1.3114673412516644,0.0,0.0,0.0,0
02-1430,0.0,1.2968955189978648,0.0,0.0,0.0,0
02-1930,0.0,1.2793950847228297,0.0,0.0,0.0,0
02-2603,0.0,1.2755967918048503,0.0,0.0,0.0,0
02-367,0.0,1.2690023446029062,0.0,0.0,0.0,0
02-1259,0.0,1.262476788339157,7.904447948481515,0.0,0.0,0
02-1867,0.0,1.2620891024988814,8.088001552379275,0.0,0.0,0
02-1884,0.0,1.2513287427199236,0.0,0.0,0.0,0
02-2896,0.0,1.2508870539198136,0.0,0.0,0.0,0
02-3056,0.0,1.2475028215441466,6.237650273111458,0.0,0.0,0
02-1109,0.0,1.2462997092955796,0.0,0.0,0.0,0
02-2606,0.0,1.2460167441424956,0.0,0.0,0.0,0
02-1473,0.0,1.2433026603928712,0.0,0.0,0.0,0
02-2937,0.0,1.241660365062172,0.0,0.0,0.0,0
02-2434,0.0,0.0,8.786123985126938,0.0,0.0,1
02-2047,0.0,0.0,7.878123487797745,0.0,0.0,0
02-242,0.0,0.0,7.826791031853844,0.0,0.0,0
02-2980,0.0,0.0,7.505624271087957,0.0,0.0,0
02-1010,0.0,0.0,7.447270799539309,0.0,0.0,0
02-1309,0.0,0.0,6.958747222830867,0.0,0.0,0
02-2899,0.0,0.0,6.740556251068067,0.0,0.0,0
02-1183,0.0,0.0,6.739522552285355,0.0,0.0,0
02-1214,0.0,0.0,6.651840450209203,0.0,0.0,0
02-3199,0.0,0.0,6.528247520189454,0.0,0.0,0
02-3110,0.0,0.0,6.515827226606643,0.0,0.0,0
02-1676,0.0,0.0,6.478476061206199,0.0,0.0,0
02-1014,0.0,0.0,6.436424593794134,0.0,0.0,0
02-1215,0.0,0.0,6.425625196153705,0.0,0.0,0
02-397,0.0,0.0,6.424570717170833,0.0,0.0,0
02-597,0.0,0.0,6.4132718452448305,0.0,0.0,0
02-1523,0.0,0.0,6.409720811761582,0.0,0.0,0
02-1391,0.0,0.0,6.379413865934919,0.0,0.0,0
02-2684,0.0,0.0,6.337477832938628,0.0,0.0,0
02-847,0.0,0.0,6.304228534557552,0.0,0.0,0
02-1117,0.0,0.0,6.203697822484674,0.0,0.0,0
02-1305,0.0,0.0,6.176809581824513,0.0,0.0,0
02-1145,0.0,0.0,6.1509036384786935,0.0,0.0,0
03-1366,37.800607186423434,1.8723822472274065,6.542470059439262,0.0,0.0,0
03-2316,32.72879870911762,1.7057232591831863,6.738006098808434,0.0,0.0,0
03-1098,32.38067163315138,1.867730926119969,6.603147378845259,0.0,0.0,0
03-3077,30.919116855049563,1.676829142491453,5.914798760693063,0.0,0.0,0
03-2061,27.936093086085002,1.9707013124332724,10.30128318779404,0.0,0.0,0
03-2931,24.859441474958604,0.0,0.0,0.0,0.0,0
03-1135,24.09952651784182,1.5917856267351915,6.414649475876585,0.0,0.0,0
03-1976,23.996090616287137,1.6844600460166483,6.979103968188525,0.0,0.0,0
03-2317,23.54012267290307,1.841988319449297,6.295877898936165,0.0,0.0,0
03-2939,23.165995319818315,1.9617901589406013,8.87245548817815,0.0,0.0,0
03-2886,22.528852801044387,1.8449634394782477,8.325817614543713,0.0,0.0,0
03-2470,21.65026227475243,1.630338844786385,6.27851233727288,0.0,0.0,0
03-2705,21.59696636096068,1.540122859391653,6.001430983403588,0.0,0.0,0
03-2233,21.45759462416544,0.0,0.0,0.0,0.0,0
03-2645,21.23553427610737,1.5215626514407723,0.0,0.0,0.0,0
03-1703,20.7913263391265,0.0,0.0,0.0,0.0,0
03-2603,20.678994670419666,1.8631613770595408,7.0102902213611715,0.0,0.0,0
03-1003,20.593267338176346,1.700840793608544,0.0,0.0,0.0,0
03-637,20.564402821806784,1.7067525867241748,8.109887042828667,0.0,0.0,0
03-1350,18.974267738368372,0.0,6.691871252649953,0.0,0.0,0
03-2254,18.842702798577463,1.9084718619427692,7.055434291828088,0.0,0.0,0
03-1988,18.44196542771857,2.012741419967919,11.908168252566496,0.0,0.0,0
03-2572,18.302599372233956,1.6625599308799095,5.886912464982939,0.0,0.0,0
03-1665,18.13314363775791,0.0,0.0,0.0,0.0,0
03-1572,18.064015603966972,1.8006961531658972,6.58008384555359,0.0,0.0,0
03-3115,17.92258564202305,0.0,8.160894157717813,0.0,0.0,0
03-2921,17.90125226071944,0.0,8.61928385917967,0.0,0.0,0
03-1134,17.756609568764297,1.6044569675841431,7.599952510733288,0.0,0.0,1
03-2112,17.692491240237807,1.6947113573990753,10.759718077697917,0.0,0.0,0
03-2198,17.13491752489084,0.0,0.0,0.0,0.0,0
03-2217,17.116221165640603,0.0,0.0,0.0,0.0,0
03-2990,17.09239950887404,1.7427646564573647,5.938785729272486,0.0,0.0,0
03-2887,16.926423435615288,0.0,0.0,0.0,0.0,0
03-3150,16.621238744669487,1.55526483491324,0.0,0.0,0.0,0
03-1387,16.594741269725542,1.896374495885873,8.105972854117311,0.0,0.0,0
03-2864,16.256936739254506,1.694556578376611,0.0,0.0,0.0,0
03-1788,16.24711139158473,1.653000311166763,7.77262847128361,0.0,0.0,0
03-464,16.187465896014018,1.8746280819131074,6.302513861915724,0.0,0.0,0
03-2341,16.131300061660603,1.6608125749494005,0.0,0.0,0.0,0
03-1807,16.107821214343588,1.623846113987562,7.187122466221002,0.0,0.0,1
03-2989,15.839414698291247,1.5808166984272471,0.0,0.0,0.0,0
03-1386,15.581901174075249,1.9300768169323594,8.404490475660138,0.0,0.0,0
03-1154,15.547490040607405,1.5649500507527359,8.86221852017992,0.0,0.0,0
03-1650,15.507462551773742,1.5488063463131763,0.0,0.0,0.0,0
03-1671,15.312621962145428,1.6162079575686037,0.0,0.0,0.0,0
03-2053,15.24838808089223,0.0,0.0,0.0,0.0,0
03-2684,15.176201705465957,1.6765556123990903,7.500736507845111,0.0,0.0,0
03-2534,15.010568441656753,0.0,6.552843564032074,0.0,0.0,0
03-2406,14.897627032294293,0.0,0.0,0.0,0.0,0
03-1365,14.851896286266275,1.7550572450296098,0.0,0.0,0.0,0
03-2002,14.731302468275373,0.0,0.0,0.0,0.0,0
03-1470,14.648526616147816,0.0,0.0,0.0,0.0,0
03-1315,14.643135265784647,1.6515192451661882,0.0,0.0,0.0,0
03-2598,14.586969431431228,0.0,0.0,0.0,0.0,0
03-2940,14.549499956328049,1.5683789899756229,0.0,0.0,0.0,0
03-2196,14.477159192525894,0.0,0.0,0.0,0.0,0
03-2424,14.410552588536454,0.0,6.018677758523675,0.0,0.0,0
03-1457,14.284573101493006,1.948168467432606,7.196035232903753,0.0,0.0,0
03-3105,14.271268092605935,1.5722275231019376,6.797643580135772,0.0,0.0,0
03-2344,14.270919601845765,0.0,0.0,0.0,0.0,0
03-2746,14.244576515277704,1.6529838801288586,6.080327976396975,0.0,0.0,0
03-1194,14.188410680924285,0.0,0.0,0.0,0.0,0
03-1543,14.158587933138929,0.0,0.0,0.0,0.0,0
03-2289,14.145207046008391,0.0,0.0,0.0,0.0,0
03-1678,14.049126184993767,1.8364390254159249,6.277220484463741,0.0,0.0,0
03-3099,14.009472408228014,1.6308088574292916,7.886249338572513,0.0,0.0,0
03-1641,13.96340453406107,0.0,0.0,0.0,0.0,0
03-2652,13.909836007752624,1.8231305016261747,6.799220550503188,0.0,0.0,0
03-2033,13.880280191173345,0.0,0.0,0.0,0.0,0
03-2314,13.856191603200706,0.0,0.0,0.0,0.0,0
03-2175,13.853937104605283,0.0,0.0,0.0,0.0,0
03-2305,13.674389091253387,1.6037300206694018,0.0,0.0,0.0,0
03-1223,13.567637193983384,1.5256196249630096,7.400206107483824,0.0,0.0,0
03-3080,13.535365845218319,1.5806000654010095,0.0,0.0,0.0,0
03-1206,13.518923984563504,1.6612423316914156,0.0,0.0,0.0,0
03-1496,13.50875582744418,1.9732143863880103,9.45657912990202,0.0,0.0,0
03-854,13.505543097432962,1.6251544728362113,0.0,0.0,0.0,0
03-2870,13.46875924122888,0.0,0.0,0.0,0.0,0
03-1916,13.462758150210085,1.7252360505976876,0.0,0.0,0.0,0
03-1928,13.449377263079544,1.5503942228553593,0.0,0.0,0.0,0
03-2721,13.283401189820793,0.0,0.0,0.0,0.0,0
03-2494,13.200352725176538,0.0,0.0,0.0,0.0,0
03-1029,13.109775757355276,0.0,6.891722382088613,0.0,0.0,0
03-2918,13.072118739537663,1.5465361414747818,0.0,0.0,0.0,0
03-2179,12.925524644428249,0.0,6.156870094783803,0.0,0.0,0
03-3148,12.924914903772622,1.5280163355318712,0.0,0.0,0.0,0
